word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,si,gloss_SPA
458,Gen,1,24,רֶ֛מֶשׂ,רֶמֶשׂ,creeping animals,reptiles
459,Gen,1,24,וְ,וְ,and,y
460,Gen,1,24,חַֽיְתֹו־,חַיָּה,wild animal,animal de
461,Gen,1,24,אֶ֖רֶץ,אֶרֶץ,earth,tierra
462,Gen,1,24,לְ,לְ,to,para
463,Gen,1,24,מִינָ֑הּ,מִין,kind,su especie
464,Gen,1,24,וַֽ,וְ,and,y
465,Gen,1,24,יְהִי־,היה,be,fue
466,Gen,1,24,כֵֽן׃,כֵּן,thus,así
467,Gen,1,25,וַ,וְ,and,y
468,Gen,1,25,יַּ֣עַשׂ,עשׂה,make,hizo
469,Gen,1,25,אֱלֹהִים֩,אֱלֹהִים,god(s),Dios
470,Gen,1,25,אֶת־,אֵת,[object marker],[marcador de objeto]
471,Gen,1,25,חַיַּ֨ת,חַיָּה,wild animal,animal de
472,Gen,1,25,הָ,הַ,the,la
473,Gen,1,25,אָ֜רֶץ,אֶרֶץ,earth,tierra
474,Gen,1,25,לְ,לְ,to,para
475,Gen,1,25,מִינָ֗הּ,מִין,kind,su especie
476,Gen,1,25,וְ,וְ,and,y
477,Gen,1,25,אֶת־,אֵת,[object marker],[marcador de objeto]
478,Gen,1,25,הַ,הַ,the,el
479,Gen,1,25,בְּהֵמָה֙,בְּהֵמָה,cattle,ganado
480,Gen,1,25,לְ,לְ,to,para
481,Gen,1,25,מִינָ֔הּ,מִין,kind,su especie
482,Gen,1,25,וְ,וְ,and,y
483,Gen,1,25,אֵ֛ת,אֵת,[object marker],[marcador de objeto]
484,Gen,1,25,כָּל־,כֹּל,whole,todo
485,Gen,1,25,רֶ֥מֶשׂ,רֶמֶשׂ,creeping animals,reptil de
486,Gen,1,25,הָֽ,הַ,the,el
487,Gen,1,25,אֲדָמָ֖ה,אֲדָמָה,soil,suelo
488,Gen,1,25,לְ,לְ,to,para
489,Gen,1,25,מִינֵ֑הוּ,מִין,kind,su especie
490,Gen,1,25,וַ,וְ,and,y
491,Gen,1,25,יַּ֥רְא,ראה,see,vió
492,Gen,1,25,אֱלֹהִ֖ים,אֱלֹהִים,god(s),Dios
493,Gen,1,25,כִּי־,כִּי,that,que
494,Gen,1,25,טֹֽוב׃,טוב,be good,era bueno
495,Gen,1,26,וַ,וְ,and,y
496,Gen,1,26,יֹּ֣אמֶר,אמר,say,dijo
497,Gen,1,26,אֱלֹהִ֔ים,אֱלֹהִים,god(s),Dios
498,Gen,1,26,נַֽעֲשֶׂ֥ה,עשׂה,make,hagamos
499,Gen,1,26,אָדָ֛ם,אָדָם,human,hombre
500,Gen,1,26,בְּ,בְּ,in,en
501,Gen,1,26,צַלְמֵ֖נוּ,צֶלֶם,image,imagen nuestra
502,Gen,1,26,כִּ,כְּ,as,como
503,Gen,1,26,דְמוּתֵ֑נוּ,דְּמוּת,likeness,semejanza nuestra
504,Gen,1,26,וְ,וְ,and,y
505,Gen,1,26,יִרְדּוּ֩,רדה,tread,gobiernen
506,Gen,1,26,בִ,בְּ,in,en
507,Gen,1,26,דְגַ֨ת,דָּגָה,fish,peces de
508,Gen,1,26,הַ,הַ,the,el
509,Gen,1,26,יָּ֜ם,יָם,sea,mar
510,Gen,1,26,וּ,וְ,and,y
511,Gen,1,26,בְ,בְּ,in,en
512,Gen,1,26,עֹ֣וף,עֹוף,birds,aves de
513,Gen,1,26,הַ,הַ,the,los
514,Gen,1,26,שָּׁמַ֗יִם,שָׁמַיִם,heavens,cielos
515,Gen,1,26,וּ,וְ,and,y
516,Gen,1,26,בַ,בְּ,in,en
517,Gen,1,26,,הַ,the,el
518,Gen,1,26,בְּהֵמָה֙,בְּהֵמָה,cattle,ganado
519,Gen,1,26,וּ,וְ,and,y
520,Gen,1,26,בְ,בְּ,in,en
521,Gen,1,26,כָל־,כֹּל,whole,toda
522,Gen,1,26,הָ,הַ,the,la
523,Gen,1,26,אָ֔רֶץ,אֶרֶץ,earth,tierra
524,Gen,1,26,וּ,וְ,and,y
525,Gen,1,26,בְ,בְּ,in,en
526,Gen,1,26,כָל־,כֹּל,whole,todo
527,Gen,1,26,הָ,הַ,the,el
528,Gen,1,26,רֶ֖מֶשׂ,רֶמֶשׂ,creeping animals,reptil
529,Gen,1,26,הָֽ,הַ,the,el
530,Gen,1,26,רֹמֵ֥שׂ,רמשׂ,creep,reptante
531,Gen,1,26,עַל־,עַל,upon,sobre
532,Gen,1,26,הָ,הַ,the,la
533,Gen,1,26,אָֽרֶץ׃,אֶרֶץ,earth,tierra
534,Gen,1,27,וַ,וְ,and,y
535,Gen,1,27,יִּבְרָ֨א,ברא,create,creó
536,Gen,1,27,אֱלֹהִ֤ים׀,אֱלֹהִים,god(s),Dios
537,Gen,1,27,אֶת־,אֵת,[object marker],[marcador de objeto]
538,Gen,1,27,הָֽ,הַ,the,el
539,Gen,1,27,אָדָם֙,אָדָם,human,hombre
540,Gen,1,27,בְּ,בְּ,in,en
541,Gen,1,27,צַלְמֹ֔ו,צֶלֶם,image,su imagen
542,Gen,1,27,בְּ,בְּ,in,en
543,Gen,1,27,צֶ֥לֶם,צֶלֶם,image,imagen de
544,Gen,1,27,אֱלֹהִ֖ים,אֱלֹהִים,god(s),Dios
545,Gen,1,27,בָּרָ֣א,ברא,create,creó
546,Gen,1,27,אֹתֹ֑ו,אֵת,[object marker],a él
547,Gen,1,27,זָכָ֥ר,זָכָר,male,varón
548,Gen,1,27,וּ,וְ,and,y
549,Gen,1,27,נְקֵבָ֖ה,נְקֵבָה,female,hembra
550,Gen,1,27,בָּרָ֥א,ברא,create,creó
551,Gen,1,27,אֹתָֽם׃,אֵת,[object marker],a ellos
552,Gen,1,28,וַ,וְ,and,y
553,Gen,1,28,יְבָ֣רֶךְ,ברך,bless,bendijo
554,Gen,1,28,אֹתָם֮,אֵת,[object marker],a ellos
555,Gen,1,28,אֱלֹהִים֒,אֱלֹהִים,god(s),Dios
556,Gen,1,28,וַ,וְ,and,y
557,Gen,1,28,יֹּ֨אמֶר,אמר,say,dijo
558,Gen,1,28,לָהֶ֜ם,לְ,to,a ellos
559,Gen,1,28,אֱלֹהִ֗ים,אֱלֹהִים,god(s),Dios
560,Gen,1,28,פְּר֥וּ,פרה,be fertile,fructificad
561,Gen,1,28,וּ,וְ,and,y
562,Gen,1,28,רְב֛וּ,רבה,be many,multiplicad
563,Gen,1,28,וּ,וְ,and,y
564,Gen,1,28,מִלְא֥וּ,מלא,be full,llenad
565,Gen,1,28,אֶת־,אֵת,[object marker],[marcador de objeto]
566,Gen,1,28,הָ,הַ,the,la
567,Gen,1,28,אָ֖רֶץ,אֶרֶץ,earth,tierra
568,Gen,1,28,וְ,וְ,and,y
569,Gen,1,28,כִבְשֻׁ֑הָ,כבשׁ,subdue,sometedla
570,Gen,1,28,וּ,וְ,and,y
571,Gen,1,28,רְד֞וּ,רדה,tread,dominad
572,Gen,1,28,בִּ,בְּ,in,en
573,Gen,1,28,דְגַ֤ת,דָּגָה,fish,pez de
574,Gen,1,28,הַ,הַ,the,el
575,Gen,1,28,יָּם֙,יָם,sea,mar
576,Gen,1,28,וּ,וְ,and,y
577,Gen,1,28,בְ,בְּ,in,en
578,Gen,1,28,עֹ֣וף,עֹוף,birds,ave de
579,Gen,1,28,הַ,הַ,the,los
580,Gen,1,28,שָּׁמַ֔יִם,שָׁמַיִם,heavens,cielos
581,Gen,1,28,וּ,וְ,and,y
582,Gen,1,28,בְ,בְּ,in,en
583,Gen,1,28,כָל־,כֹּל,whole,todo de
584,Gen,1,28,חַיָּ֖ה,חַיָּה,wild animal,viviente
585,Gen,1,28,הָֽ,הַ,the,el
586,Gen,1,28,רֹמֶ֥שֶׂת,רמשׂ,creep,reptante
587,Gen,1,28,עַל־,עַל,upon,sobre
588,Gen,1,28,הָ,הַ,the,la
589,Gen,1,28,אָֽרֶץ׃,אֶרֶץ,earth,tierra
590,Gen,1,29,וַ,וְ,and,y
591,Gen,1,29,יֹּ֣אמֶר,אמר,say,dijo
592,Gen,1,29,אֱלֹהִ֗ים,אֱלֹהִים,god(s),Dios
593,Gen,1,29,הִנֵּה֩,הִנֵּה,behold,¡mirá!
594,Gen,1,29,נָתַ֨תִּי,נתן,give,doy
595,Gen,1,29,לָכֶ֜ם,לְ,to,a vosotros
596,Gen,1,29,אֶת־,אֵת,[object marker],[marcador de objetos]
597,Gen,1,29,כָּל־,כֹּל,whole,todo de
598,Gen,1,29,עֵ֣שֶׂב׀,עֵשֶׂב,herb,planta
599,Gen,1,29,זֹרֵ֣עַ,זרע,sow,semillosa
600,Gen,1,29,זֶ֗רַע,זֶרַע,seed,semilla
601,Gen,1,29,אֲשֶׁר֙,אֲשֶׁר,[relative],[relativo]
602,Gen,1,29,עַל־,עַל,upon,sobre
603,Gen,1,29,פְּנֵ֣י,פָּנֶה,face,faz de
604,Gen,1,29,כָל־,כֹּל,whole,toda de
605,Gen,1,29,הָ,הַ,the,la
606,Gen,1,29,אָ֔רֶץ,אֶרֶץ,earth,tierra
607,Gen,1,29,וְ,וְ,and,y
608,Gen,1,29,אֶת־,אֵת,[object marker],[marcador de objeto]
609,Gen,1,29,כָּל־,כֹּל,whole,todo de
610,Gen,1,29,הָ,הַ,the,el
611,Gen,1,29,עֵ֛ץ,עֵץ,tree,árbol
612,Gen,1,29,אֲשֶׁר־,אֲשֶׁר,[relative],[relativo]
613,Gen,1,29,בֹּ֥ו,בְּ,in,en él
614,Gen,1,29,פְרִי־,פְּרִי,fruit,fruto de
615,Gen,1,29,עֵ֖ץ,עֵץ,tree,árbol
616,Gen,1,29,זֹרֵ֣עַ,זרע,sow,semilleando
617,Gen,1,29,זָ֑רַע,זֶרַע,seed,semilla
618,Gen,1,29,לָכֶ֥ם,לְ,to,para vosotros
619,Gen,1,29,יִֽהְיֶ֖ה,היה,be,será
620,Gen,1,29,לְ,לְ,to,para
621,Gen,1,29,אָכְלָֽה׃,אָכְלָה,food,alimento
622,Gen,1,30,וּֽ,וְ,and,y
623,Gen,1,30,לְ,לְ,to,para
624,Gen,1,30,כָל־,כֹּל,whole,todo
625,Gen,1,30,חַיַּ֣ת,חַיָּה,wild animal,animal de
626,Gen,1,30,הָ֠,הַ,the,la
627,Gen,1,30,אָרֶץ,אֶרֶץ,earth,tierra
628,Gen,1,30,וּ,וְ,and,y
629,Gen,1,30,לְ,לְ,to,para
630,Gen,1,30,כָל־,כֹּל,whole,toda
631,Gen,1,30,עֹ֨וף,עֹוף,birds,ave de
632,Gen,1,30,הַ,הַ,the,los
633,Gen,1,30,שָּׁמַ֜יִם,שָׁמַיִם,heavens,cielos
634,Gen,1,30,וּ,וְ,and,y
635,Gen,1,30,לְ,לְ,to,para
636,Gen,1,30,כֹ֣ל׀,כֹּל,whole,todo
637,Gen,1,30,רֹומֵ֣שׂ,רמשׂ,creep,reptil
638,Gen,1,30,עַל־,עַל,upon,sobre
639,Gen,1,30,הָ,הַ,the,la
640,Gen,1,30,אָ֗רֶץ,אֶרֶץ,earth,tierra
641,Gen,1,30,אֲשֶׁר־,אֲשֶׁר,[relative],[relativo]
642,Gen,1,30,בֹּו֙,בְּ,in,en él
643,Gen,1,30,נֶ֣פֶשׁ,נֶפֶשׁ,soul,aliento de
644,Gen,1,30,חַיָּ֔ה,חַי,alive,vida
645,Gen,1,30,אֶת־,אֵת,[object marker],[marcador de objeto]
646,Gen,1,30,כָּל־,כֹּל,whole,todo de
647,Gen,1,30,יֶ֥רֶק,יֶרֶק,greens,verde
648,Gen,1,30,עֵ֖שֶׂב,עֵשֶׂב,herb,planta
649,Gen,1,30,לְ,לְ,to,para
650,Gen,1,30,אָכְלָ֑ה,אָכְלָה,food,alimento
651,Gen,1,30,וַֽ,וְ,and,y
652,Gen,1,30,יְהִי־,היה,be,fue
653,Gen,1,30,כֵֽן׃,כֵּן,thus,así
654,Gen,1,31,וַ,וְ,and,y
655,Gen,1,31,יַּ֤רְא,ראה,see,vió
656,Gen,1,31,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
657,Gen,1,31,אֶת־,אֵת,[object marker],[marcador de objeto]
658,Gen,1,31,כָּל־,כֹּל,whole,todo
659,Gen,1,31,אֲשֶׁ֣ר,אֲשֶׁר,[relative],[relativo]
660,Gen,1,31,עָשָׂ֔ה,עשׂה,make,hizo
661,Gen,1,31,וְ,וְ,and,y
662,Gen,1,31,הִנֵּה־,הִנֵּה,behold,¡mirá!
663,Gen,1,31,טֹ֖וב,טֹוב,good,bueno
664,Gen,1,31,מְאֹ֑ד,מְאֹד,might,muy
665,Gen,1,31,וַֽ,וְ,and,y
666,Gen,1,31,יְהִי־,היה,be,fue
667,Gen,1,31,עֶ֥רֶב,עֶרֶב,evening,tarde
668,Gen,1,31,וַֽ,וְ,and,y
669,Gen,1,31,יְהִי־,היה,be,fue
670,Gen,1,31,בֹ֖קֶר,בֹּקֶר,morning,mañana
671,Gen,1,31,יֹ֥ום,יֹום,day,día
672,Gen,1,31,הַ,הַ,the,el
673,Gen,1,31,שִּׁשִּֽׁי׃ פ,שִׁשִּׁי,sixth,sexto
674,Gen,2,1,וַ,וְ,and,y
675,Gen,2,1,יְכֻלּ֛וּ,כלה,be complete,fueron hechos
676,Gen,2,1,הַ,הַ,the,los
677,Gen,2,1,שָּׁמַ֥יִם,שָׁמַיִם,heavens,cielos
678,Gen,2,1,וְ,וְ,and,y
679,Gen,2,1,הָ,הַ,the,la
680,Gen,2,1,אָ֖רֶץ,אֶרֶץ,earth,tierra
681,Gen,2,1,וְ,וְ,and,y
682,Gen,2,1,כָל־,כֹּל,whole,todo
683,Gen,2,1,צְבָאָֽם׃,צָבָא,service,su ejército
684,Gen,2,2,וַ,וְ,and,y
685,Gen,2,2,יְכַ֤ל,כלה,be complete,terminó
686,Gen,2,2,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
687,Gen,2,2,בַּ,בְּ,in,en
688,Gen,2,2,,הַ,the,el
689,Gen,2,2,יֹּ֣ום,יֹום,day,día
690,Gen,2,2,הַ,הַ,the,el
691,Gen,2,2,שְּׁבִיעִ֔י,שְׁבִיעִי,seventh,séptimo
692,Gen,2,2,מְלַאכְתֹּ֖ו,מְלֶאכֶת,work,su obra
693,Gen,2,2,אֲשֶׁ֣ר,אֲשֶׁר,[relative],[relativo]
694,Gen,2,2,עָשָׂ֑ה,עשׂה,make,hizo
695,Gen,2,2,וַ,וְ,and,y
696,Gen,2,2,יִּשְׁבֹּת֙,שׁבת,cease,descansó
697,Gen,2,2,בַּ,בְּ,in,en
698,Gen,2,2,,הַ,the,el
699,Gen,2,2,יֹּ֣ום,יֹום,day,día
700,Gen,2,2,הַ,הַ,the,el
701,Gen,2,2,שְּׁבִיעִ֔י,שְׁבִיעִי,seventh,séptimo
702,Gen,2,2,מִ,מִן,from,de
703,Gen,2,2,כָּל־,כֹּל,whole,toda
704,Gen,2,2,מְלַאכְתֹּ֖ו,מְלֶאכֶת,work,su obra
705,Gen,2,2,אֲשֶׁ֥ר,אֲשֶׁר,[relative],[relativo]
706,Gen,2,2,עָשָֽׂה׃,עשׂה,make,hizo
707,Gen,2,3,וַ,וְ,and,y
708,Gen,2,3,יְבָ֤רֶךְ,ברך,bless,bendijo
709,Gen,2,3,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
710,Gen,2,3,אֶת־,אֵת,[object marker],[marcador de objeto]
711,Gen,2,3,יֹ֣ום,יֹום,day,día
712,Gen,2,3,הַ,הַ,the,el
713,Gen,2,3,שְּׁבִיעִ֔י,שְׁבִיעִי,seventh,séptimo
714,Gen,2,3,וַ,וְ,and,y
715,Gen,2,3,יְקַדֵּ֖שׁ,קדשׁ,be holy,santificó
716,Gen,2,3,אֹתֹ֑ו,אֵת,[object marker],a él
717,Gen,2,3,כִּ֣י,כִּי,that,porque
718,Gen,2,3,בֹ֤ו,בְּ,in,en él
719,Gen,2,3,שָׁבַת֙,שׁבת,cease,descansó
720,Gen,2,3,מִ,מִן,from,de
721,Gen,2,3,כָּל־,כֹּל,whole,toda
722,Gen,2,3,מְלַאכְתֹּ֔ו,מְלֶאכֶת,work,su obra
723,Gen,2,3,אֲשֶׁר־,אֲשֶׁר,[relative],[relativo]
724,Gen,2,3,בָּרָ֥א,ברא,create,creó
725,Gen,2,3,אֱלֹהִ֖ים,אֱלֹהִים,god(s),Dios
726,Gen,2,3,לַ,לְ,to,para
727,Gen,2,3,עֲשֹֽׂות׃ פ,עשׂה,make,hacer
728,Gen,2,4,אֵ֣לֶּה,אֵלֶּה,these,Estas
729,Gen,2,4,תֹולְדֹ֧ות,תֹּולֵדֹות,generations,generaciones de
730,Gen,2,4,הַ,הַ,the,los
731,Gen,2,4,שָּׁמַ֛יִם,שָׁמַיִם,heavens,cielos
732,Gen,2,4,וְ,וְ,and,y
733,Gen,2,4,הָ,הַ,the,la
734,Gen,2,4,אָ֖רֶץ,אֶרֶץ,earth,tierra
735,Gen,2,4,בְּ,בְּ,in,en
736,Gen,2,4,הִבָּֽרְאָ֑ם,ברא,create,su creación
737,Gen,2,4,בְּ,בְּ,in,en
738,Gen,2,4,יֹ֗ום,יֹום,day,día
739,Gen,2,4,עֲשֹׂ֛ות,עשׂה,make,hacer
740,Gen,2,4,יְהוָ֥ה,יְהוָה,YHWH,Yahhweh
741,Gen,2,4,אֱלֹהִ֖ים,אֱלֹהִים,god(s),Dios
742,Gen,2,4,אֶ֥רֶץ,אֶרֶץ,earth,tierra
743,Gen,2,4,וְ,וְ,and,y
744,Gen,2,4,שָׁמָֽיִם׃,שָׁמַיִם,heavens,cielos
745,Gen,2,5,וְ,וְ,and,y
746,Gen,2,5,כֹ֣ל׀,כֹּל,whole,de toda
747,Gen,2,5,שִׂ֣יחַ,שִׂיחַ,shrub,mata de
748,Gen,2,5,הַ,הַ,the,el
749,Gen,2,5,שָּׂדֶ֗ה,שָׂדֶה,open field,campo
750,Gen,2,5,טֶ֚רֶם,טֶרֶם,beginning,antes que
751,Gen,2,5,יִֽהְיֶ֣ה,היה,be,apareciera
752,Gen,2,5,בָ,בְּ,in,en
753,Gen,2,5,,הַ,the,la
754,Gen,2,5,אָ֔רֶץ,אֶרֶץ,earth,tierra
755,Gen,2,5,וְ,וְ,and,y
756,Gen,2,5,כָל־,כֹּל,whole,de toda
757,Gen,2,5,עֵ֥שֶׂב,עֵשֶׂב,herb,planta de
758,Gen,2,5,הַ,הַ,the,el
759,Gen,2,5,שָּׂדֶ֖ה,שָׂדֶה,open field,campo
760,Gen,2,5,טֶ֣רֶם,טֶרֶם,beginning,antes que
761,Gen,2,5,יִצְמָ֑ח,צמח,sprout,brotara
762,Gen,2,5,כִּי֩,כִּי,that,porque
763,Gen,2,5,לֹ֨א,לֹא,not,no
764,Gen,2,5,הִמְטִ֜יר,מטר,rain,hizo llover
765,Gen,2,5,יְהוָ֤ה,יְהוָה,YHWH,Yahweh
766,Gen,2,5,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
767,Gen,2,5,עַל־,עַל,upon,sobre
768,Gen,2,5,הָ,הַ,the,la
769,Gen,2,5,אָ֔רֶץ,אֶרֶץ,earth,tierra
770,Gen,2,5,וְ,וְ,and,y
771,Gen,2,5,אָדָ֣ם,אָדָם,human,hombre
772,Gen,2,5,אַ֔יִן,אַיִן,[NEG],no había
773,Gen,2,5,לַֽ,לְ,to,para
774,Gen,2,5,עֲבֹ֖ד,עבד,work,trabajar
775,Gen,2,5,אֶת־,אֵת,[object marker],[marcador de objeto]
776,Gen,2,5,הָֽ,הַ,the,el
777,Gen,2,5,אֲדָמָֽה׃,אֲדָמָה,soil,terreno
778,Gen,2,6,וְ,וְ,and,y
779,Gen,2,6,אֵ֖ד,אֵד,[uncertain],humedad
780,Gen,2,6,יַֽעֲלֶ֣ה,עלה,ascend,subía
781,Gen,2,6,מִן־,מִן,from,de
782,Gen,2,6,הָ,הַ,the,la
783,Gen,2,6,אָ֑רֶץ,אֶרֶץ,earth,tierra
784,Gen,2,6,וְ,וְ,and,y
785,Gen,2,6,הִשְׁקָ֖ה,שׁקה,give drink,regaba
786,Gen,2,6,אֶֽת־,אֵת,[object marker],[marcador de objeto]
787,Gen,2,6,כָּל־,כֹּל,whole,toda
788,Gen,2,6,פְּנֵֽי־,פָּנֶה,face,superficie de
789,Gen,2,6,הָֽ,הַ,the,el
790,Gen,2,6,אֲדָמָֽה׃,אֲדָמָה,soil,terreno
791,Gen,2,7,וַ,וְ,and,y
792,Gen,2,7,יִּיצֶר֩,יצר,shape,formó
793,Gen,2,7,יְהוָ֨ה,יְהוָה,YHWH,Yahweh
794,Gen,2,7,אֱלֹהִ֜ים,אֱלֹהִים,god(s),Dios
795,Gen,2,7,אֶת־,אֵת,[object marker],[marcador de objeto]
796,Gen,2,7,הָֽ,הַ,the,el
797,Gen,2,7,אָדָ֗ם,אָדָם,human,hombre
798,Gen,2,7,עָפָר֙,עָפָר,dust,polvo
799,Gen,2,7,מִן־,מִן,from,de
800,Gen,2,7,הָ֣,הַ,the,el
801,Gen,2,7,אֲדָמָ֔ה,אֲדָמָה,soil,terreno
802,Gen,2,7,וַ,וְ,and,y
803,Gen,2,7,יִּפַּ֥ח,נפח,blow,sopló
804,Gen,2,7,בְּ,בְּ,in,en
805,Gen,2,7,אַפָּ֖יו,אַף,nose,sus narices
806,Gen,2,7,נִשְׁמַ֣ת,נְשָׁמָה,breath,aliento de
807,Gen,2,7,חַיִּ֑ים,חַיִּים,life,vida
808,Gen,2,7,וַֽ,וְ,and,y
809,Gen,2,7,יְהִ֥י,היה,be,fue
810,Gen,2,7,הָֽ,הַ,the,el
811,Gen,2,7,אָדָ֖ם,אָדָם,human,hombre
812,Gen,2,7,לְ,לְ,to,para
813,Gen,2,7,נֶ֥פֶשׁ,נֶפֶשׁ,soul,ser
814,Gen,2,7,חַיָּֽה׃,חַי,alive,viviente
815,Gen,2,8,וַ,וְ,and,y
816,Gen,2,8,יִּטַּ֞ע,נטע,plant,plantó
817,Gen,2,8,יְהוָ֧ה,יְהוָה,YHWH,Yahweh
818,Gen,2,8,אֱלֹהִ֛ים,אֱלֹהִים,god(s),Dios
819,Gen,2,8,גַּן־,גַּן,garden,huerto
820,Gen,2,8,בְּ,בְּ,in,en
821,Gen,2,8,עֵ֖דֶן,עֵדֶן,Eden,Edén
822,Gen,2,8,מִ,מִן,from,en
823,Gen,2,8,קֶּ֑דֶם,קֶדֶם,front,el Este
824,Gen,2,8,וַ,וְ,and,y
825,Gen,2,8,יָּ֣שֶׂם,שׂים,put,puso
826,Gen,2,8,שָׁ֔ם,שָׁם,there,allí
827,Gen,2,8,אֶת־,אֵת,[object marker],[marcador de objeto]
828,Gen,2,8,הָֽ,הַ,the,el
829,Gen,2,8,אָדָ֖ם,אָדָם,human,hombre
830,Gen,2,8,אֲשֶׁ֥ר,אֲשֶׁר,[relative],[relativo]
831,Gen,2,8,יָצָֽר׃,יצר,shape,formó
832,Gen,2,9,וַ,וְ,and,y
833,Gen,2,9,יַּצְמַ֞ח,צמח,sprout,hizo crecer
834,Gen,2,9,יְהוָ֤ה,יְהוָה,YHWH,Yahweh
835,Gen,2,9,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
836,Gen,2,9,מִן־,מִן,from,de
837,Gen,2,9,הָ֣,הַ,the,el
838,Gen,2,9,אֲדָמָ֔ה,אֲדָמָה,soil,terreno
839,Gen,2,9,כָּל־,כֹּל,whole,todo
840,Gen,2,9,עֵ֛ץ,עֵץ,tree,árbol
841,Gen,2,9,נֶחְמָ֥ד,חמד,desire,agradable
842,Gen,2,9,לְ,לְ,to,para
843,Gen,2,9,מַרְאֶ֖ה,מַרְאֶה,sight,la vista
844,Gen,2,9,וְ,וְ,and,y
845,Gen,2,9,טֹ֣וב,טֹוב,good,bueno
846,Gen,2,9,לְ,לְ,to,para
847,Gen,2,9,מַאֲכָ֑ל,מַאֲכָל,food,comer
848,Gen,2,9,וְ,וְ,and,y
849,Gen,2,9,עֵ֤ץ,עֵץ,tree,árbol de
850,Gen,2,9,הַֽ,הַ,the,la
851,Gen,2,9,חַיִּים֙,חַיִּים,life,vida
852,Gen,2,9,בְּ,בְּ,in,en
853,Gen,2,9,תֹ֣וךְ,תָּוֶךְ,midst,medio de
854,Gen,2,9,הַ,הַ,the,el
855,Gen,2,9,גָּ֔ן,גַּן,garden,huerto
856,Gen,2,9,וְ,וְ,and,y
857,Gen,2,9,עֵ֕ץ,עֵץ,tree,árbol de
858,Gen,2,9,הַ,הַ,the,el
859,Gen,2,9,דַּ֖עַת,דַּעַת,knowledge,conocimiento del
860,Gen,2,9,טֹ֥וב,טֹוב,good,bien
861,Gen,2,9,וָ,וְ,and,y
862,Gen,2,9,רָֽע׃,רַע,evil,mal
863,Gen,2,10,וְ,וְ,and,y
864,Gen,2,10,נָהָר֙,נָהָר,stream,río
865,Gen,2,10,יֹצֵ֣א,יצא,go out,salía
866,Gen,2,10,מֵ,מִן,from,de
867,Gen,2,10,עֵ֔דֶן,עֵדֶן,Eden,Edén
868,Gen,2,10,לְ,לְ,to,para
869,Gen,2,10,הַשְׁקֹ֖ות,שׁקה,give drink,regar
870,Gen,2,10,אֶת־,אֵת,[object marker],[marcador de objeto]
871,Gen,2,10,הַ,הַ,the,el
872,Gen,2,10,גָּ֑ן,גַּן,garden,huerto
873,Gen,2,10,וּ,וְ,and,y
874,Gen,2,10,מִ,מִן,from,de
875,Gen,2,10,שָּׁם֙,שָׁם,there,allí
876,Gen,2,10,יִפָּרֵ֔ד,פרד,divide,se dividía
877,Gen,2,10,וְ,וְ,and,y
878,Gen,2,10,הָיָ֖ה,היה,be,era
879,Gen,2,10,לְ,לְ,to,para
880,Gen,2,10,אַרְבָּעָ֥ה,אַרְבַּע,four,cuatro
881,Gen,2,10,רָאשִֽׁים׃,רֹאשׁ,head,corrientes
882,Gen,2,11,שֵׁ֥ם,שֵׁם,name,nombre de
883,Gen,2,11,הָֽ,הַ,the,el
884,Gen,2,11,אֶחָ֖ד,אֶחָד,one,uno
885,Gen,2,11,פִּישֹׁ֑ון,פִּישֹׁון,Pishon,Pisón
886,Gen,2,11,ה֣וּא,הוּא,he,él
887,Gen,2,11,הַ,הַ,the,el
888,Gen,2,11,סֹּבֵ֗ב,סבב,turn,recorre
889,Gen,2,11,אֵ֚ת,אֵת,[object marker],[marcador de objeto]
890,Gen,2,11,כָּל־,כֹּל,whole,toda
891,Gen,2,11,אֶ֣רֶץ,אֶרֶץ,earth,tierra de
892,Gen,2,11,הַֽ,הַ,the,la
893,Gen,2,11,חֲוִילָ֔ה,חֲוִילָה,Havilah,Havilah
894,Gen,2,11,אֲשֶׁר־,אֲשֶׁר,[relative],[relativo]
895,Gen,2,11,שָׁ֖ם,שָׁם,there,allí
896,Gen,2,11,הַ,הַ,the,el
897,Gen,2,11,זָּהָֽב׃,זָהָב,gold,oro
898,Gen,2,12,וּֽ,וְ,and,y
899,Gen,2,12,זֲהַ֛ב,זָהָב,gold,oro de
900,Gen,2,12,הָ,הַ,the,la
901,Gen,2,12,אָ֥רֶץ,אֶרֶץ,earth,tierra
902,Gen,2,12,הַ,הַ,the,el
903,Gen,2,12,הִ֖וא,הִיא,she,aquel
904,Gen,2,12,טֹ֑וב,טֹוב,good,bueno
905,Gen,2,12,שָׁ֥ם,שָׁם,there,allí
906,Gen,2,12,הַ,הַ,the,el
907,Gen,2,12,בְּדֹ֖לַח,בְּדֹלַח,bdellium-gum,bedelio
908,Gen,2,12,וְ,וְ,and,y
909,Gen,2,12,אֶ֥בֶן,אֶבֶן,stone,piedra de
910,Gen,2,12,הַ,הַ,the,el
911,Gen,2,12,שֹּֽׁהַם׃,שֹׁהַם,carnelian,ónice
